finger,function,intent,value_norm,value_scaled
if,linear,0.6532663316582915,0.6532663316582915,3.1325202805849237
if,linear,0.6582914572864321,0.6582914572864321,3.156482427718588
if,linear,0.6633165829145728,0.6633165829145728,3.180444574852253
if,linear,0.6683417085427136,0.6683417085427136,3.204406721985918
if,linear,0.6733668341708543,0.6733668341708543,3.2283688691195827
if,linear,0.678391959798995,0.678391959798995,3.2523310162532475
if,linear,0.6834170854271356,0.6834170854271356,3.2762931633869115
if,linear,0.6884422110552764,0.6884422110552764,3.3002553105205763
if,linear,0.6934673366834171,0.6934673366834171,3.324217457654241
if,linear,0.6984924623115578,0.6984924623115578,3.348179604787906
if,linear,0.7035175879396985,0.7035175879396985,3.372141751921571
if,linear,0.7085427135678392,0.7085427135678392,3.3961038990552352
if,linear,0.7135678391959799,0.7135678391959799,3.4200660461889
if,linear,0.7185929648241206,0.7185929648241206,3.444028193322565
if,linear,0.7236180904522613,0.7236180904522613,3.46799034045623
if,linear,0.7286432160804021,0.7286432160804021,3.4919524875898946
if,linear,0.7336683417085427,0.7336683417085427,3.515914634723559
if,linear,0.7386934673366834,0.7386934673366834,3.539876781857224
if,linear,0.7437185929648241,0.7437185929648241,3.5638389289908887
if,linear,0.7487437185929648,0.7487437185929648,3.5878010761245536
if,linear,0.7537688442211056,0.7537688442211056,3.6117632232582184
if,linear,0.7587939698492463,0.7587939698492463,3.635725370391883
if,linear,0.7638190954773869,0.7638190954773869,3.659687517525547
if,linear,0.7688442211055276,0.7688442211055276,3.683649664659212
if,linear,0.7738693467336684,0.7738693467336684,3.707611811792877
if,linear,0.7788944723618091,0.7788944723618091,3.7315739589265418
if,linear,0.7839195979899498,0.7839195979899498,3.7555361060602066
if,linear,0.7889447236180904,0.7889447236180904,3.779498253193871
if,linear,0.7939698492462312,0.7939698492462312,3.803460400327536
if,linear,0.7989949748743719,0.7989949748743719,3.8274225474612007
if,linear,0.8040201005025126,0.8040201005025126,3.8513846945948655
if,linear,0.8090452261306533,0.8090452261306533,3.8753468417285304
if,linear,0.8140703517587939,0.8140703517587939,3.899308988862195
if,linear,0.8190954773869347,0.8190954773869347,3.9232711359958596
if,linear,0.8241206030150754,0.8241206030150754,3.947233283129524
if,linear,0.8291457286432161,0.8291457286432161,3.971195430263189
if,linear,0.8341708542713568,0.8341708542713568,3.9951575773968537
if,linear,0.8391959798994975,0.8391959798994975,4.019119724530518
if,linear,0.8442211055276382,0.8442211055276382,4.043081871664183
if,linear,0.8492462311557789,0.8492462311557789,4.067044018797848
if,linear,0.8542713567839196,0.8542713567839196,4.091006165931513
if,linear,0.8592964824120604,0.8592964824120604,4.1149683130651775
if,linear,0.864321608040201,0.864321608040201,4.138930460198842
if,linear,0.8693467336683417,0.8693467336683417,4.162892607332506
if,linear,0.8743718592964824,0.8743718592964824,4.186854754466172
if,linear,0.8793969849246231,0.8793969849246231,4.210816901599836
if,linear,0.8844221105527639,0.8844221105527639,4.234779048733501
if,linear,0.8894472361809045,0.8894472361809045,4.258741195867166
if,linear,0.8944723618090452,0.8944723618090452,4.28270334300083
if,linear,0.8994974874371859,0.8994974874371859,4.306665490134495
if,linear,0.9045226130653267,0.9045226130653267,4.33062763726816
if,linear,0.9095477386934674,0.9095477386934674,4.354589784401825
if,linear,0.914572864321608,0.914572864321608,4.3785519315354895
if,linear,0.9195979899497487,0.9195979899497487,4.402514078669154
if,linear,0.9246231155778895,0.9246231155778895,4.426476225802819
if,linear,0.9296482412060302,0.9296482412060302,4.450438372936484
if,linear,0.9346733668341709,0.9346733668341709,4.474400520070149
if,linear,0.9396984924623115,0.9396984924623115,4.498362667203812
if,linear,0.9447236180904522,0.9447236180904522,4.522324814337478
if,linear,0.949748743718593,0.949748743718593,4.546286961471142
if,linear,0.9547738693467337,0.9547738693467337,4.570249108604807
if,linear,0.9597989949748744,0.9597989949748744,4.594211255738472
if,linear,0.964824120603015,0.964824120603015,4.618173402872136
if,linear,0.9698492462311558,0.9698492462311558,4.6421355500058015
if,linear,0.9748743718592965,0.9748743718592965,4.666097697139466
if,linear,0.9798994974874372,0.9798994974874372,4.690059844273131
if,linear,0.9849246231155779,0.9849246231155779,4.714021991406796
if,linear,0.9899497487437187,0.9899497487437187,4.737984138540461
if,linear,0.9949748743718593,0.9949748743718593,4.761946285674125
if,linear,1.0,1.0,4.78590843280779
if,power,0.0,0.0,0.01744115320850872
if,power,0.005025125628140704,0.02459250942557461,0.13470972972759815
if,power,0.010050251256281407,0.03995064942667257,0.20794451779833864
if,power,0.01507537688442211,0.053062502105047954,0.27046795827009784
if,power,0.020100502512562814,0.06490002146560532,0.32691478201253865
if,power,0.02512562814070352,0.07587205542420274,0.3792345669347626
if,power,0.03015075376884422,0.08620028898296599,0.42848441071578436
if,power,0.035175879396984924,0.09602216075381784,0.47531968487951126
if,power,0.04020100502512563,0.10543039591801809,0.5201825464187755
if,power,0.04522613065326633,0.11449133071064915,0.5633893175000194
if,power,0.05025125628140704,0.12325451766956357,0.605176287778614
if,power,0.05527638190954774,0.13175822214328073,0.6457259243169163
if,power,0.06030150753768844,0.14003278258602825,0.6851828950412243
if,power,0.06532663316582915,0.14810277403144068,0.7236643851953196
if,power,0.07035175879396985,0.1559884603511844,0.7612670223882013
if,power,0.07537688442211056,0.1637068031973319,0.7980716877027848
if,power,0.08040201005025126,0.17127218346639372,0.8341469559735321
if,power,0.08542713567839195,0.17869693002273004,0.8695516169867393
if,power,0.09045226130653267,0.18599171546347806,0.9043365626726434
if,power,0.09547738693467336,0.19316585787562537,0.9385462260241534
if,power,0.10050251256281408,0.20022755467766995,0.9722196961631537
if,power,0.10552763819095477,0.20718406645529475,1.0053915949549048
if,power,0.11055276381909548,0.21404186335103395,1.0380927750623747
if,power,0.11557788944723618,0.22080674298663808,1.0703508822551804
if,power,0.12060301507537688,0.22748392644786636,1.102190813109929
if,power,0.12562814070351758,0.2340781371545123,1.1336350910993536
if,power,0.1306532663316583,0.24059366622808745,1.1647041782959744
if,power,0.135678391959799,0.24703442709777937,1.1954167357588237
if,power,0.1407035175879397,0.25340400144833836,1.2257898426344391
if,power,0.1457286432160804,0.25970567814204776,1.2558391817550056
if,power,0.15075376884422112,0.265942486393703,1.2855791978321585
if,power,0.15577889447236182,0.2721172242099419,1.315023233068998
if,power,0.16080402010050251,0.27823248289948627,1.3441836440363755
if,power,0.1658291457286432,0.284290668302625,1.3730719029049885
if,power,0.1708542713567839,0.29029401926493,1.4016986855366906
if,power,0.17587939698492464,0.29624462378324967,1.4300739484761338
if,power,0.18090452261306533,0.3021444331752343,1.4582069965176852
if,power,0.18592964824120603,0.3079952745623815,1.4861065422304218
if,power,0.19095477386934673,0.31379886190736944,1.513780758589293
if,power,0.19597989949748745,0.3195568058066584,1.541237325670821
if,power,0.20100502512562815,0.32527062220697317,1.5684834722173595
if,power,0.20603015075376885,0.3309417401878035,1.595526012747696
if,power,0.21105527638190955,0.3365715089302854,1.622371380787932
if,power,0.21608040201005024,0.3421612039748238,1.6490256587107515
if,power,0.22110552763819097,0.34771203285486246,1.6754946045998707
if,power,0.22613065326633167,0.35322514018172957,1.7017836764969554
if,power,0.23115577889447236,0.35870161224502434,1.7278980543384161
if,power,0.23618090452261306,0.3641424811842067,1.7538426598474954
if,power,0.24120603015075376,0.36954872877961015,1.7796221746115888
if,power,0.24623115577889448,0.3749212899047858,1.805241056544636
if,power,0.25125628140703515,0.38026105567671237,1.830703554908792
if,power,0.2562814070351759,0.38556887633581416,1.8560137240477002
if,power,0.2613065326633166,0.39084556388379266,1.8811754359649044
if,power,0.2663316582914573,0.3960918945038952,1.9061923918648234
if,power,0.271356783919598,0.4013086107853221,1.9310681327597603
if,power,0.2763819095477387,0.406496423770948,1.9558060492343978
if,power,0.2814070351758794,0.4116560148453436,1.9804093904487656
if,power,0.2864321608040201,0.41678803747817517,2.004881272451586
if,power,0.2914572864321608,0.421893118836399,2.0292246858679683
if,power,0.2964824120603015,0.42697186127721126,2.053442503018494
if,power,0.30150753768844224,0.4320248437324416,2.077537484520649
if,power,0.3065326633165829,0.437052622993958,2.1015122854182375
if,power,0.31155778894472363,0.4420557349086646,2.1253694608796896
if,power,0.3165829145728643,0.44703469549080405,2.149111471502036
if,power,0.32160804020100503,0.451990001958506,2.1727406882536595
if,power,0.32663316582914576,0.4569221337008428,2.1962593970856656
if,power,0.3316582914572864,0.46183155318104563,2.21966980323884
if,power,0.33668341708542715,0.4667187067809987,2.242974035270592
if,power,0.3417085427135678,0.47158402559164514,2.2661741488239784
if,power,0.34673366834170855,0.47642792615351437,2.2892721301588845
if,power,0.35175879396984927,0.48125081115119195,2.31226989946358
if,power,0.35678391959798994,0.48605307006521453,2.335169313963261
if,power,0.36180904522613067,0.4908350797845611,2.3579721708406907
if,power,0.36683417085427134,0.4955972051826347,2.3806802099827538
if,power,0.37185929648241206,0.5003397996593821,2.403295116565532
if,power,0.3768844221105528,0.5050632056519706,2.425818523489453
if,power,0.38190954773869346,0.5097677551162405,2.4482520136750807
if,power,0.3869346733668342,0.5144537699809678,2.4705971222292487
if,power,0.3919597989949749,0.519121562576805,2.492855338490454
if,power,0.3969849246231156,0.5237714360416172,2.515028107961688
if,power,0.4020100502512563,0.5284036847037954,2.537116834138252
if,power,0.40703517587939697,0.5330185944450017,2.5591228802374983
if,power,0.4120603015075377,0.5376164430436922,2.581047570836905
if,power,0.4170854271356784,0.5421975005006557,2.6028921934264004
if,power,0.4221105527638191,0.5467620293477169,2.6246579998803985
if,power,0.4271356783919598,0.5513102849406619,2.646346207854611
if,power,0.4321608040201005,0.5558425157373706,2.667958002112309
if,power,0.4371859296482412,0.5603589635620656,2.6894945357843842
if,power,0.44221105527638194,0.5648598638565202,2.71095693156723
if,power,0.4472361809045226,0.5693454459190129,2.732346282862184
if,power,0.45226130653266333,0.573815933131754,2.753663654860007
if,power,0.457286432160804,0.5782715431774638,2.7749100855736275
if,power,0.4623115577889447,0.5827124882457324,2.7960865868221645
if,power,0.46733668341708545,0.5871389752297502,2.8171941451690254
if,power,0.4723618090452261,0.5915512059139546,2.838233722816698
if,power,0.47738693467336685,0.5959493771531076,2.8592062584606737
if,power,0.4824120603015075,0.6003336810432777,2.8801126681047693
if,power,0.48743718592964824,0.6047043050851771,2.900953845839997
if,power,0.49246231155778897,0.6090614323402662,2.9217306645889396
if,power,0.49748743718592964,0.6134052415800206,2.9424439768175294
if,power,0.5025125628140703,0.617735907428723,2.9630946152159447
if,power,0.507537688442211,0.6220536005001238,2.983683393350272
if,power,0.5125628140703518,0.6263584875282922,3.0042111062864643
if,power,0.5175879396984925,0.6306507314929581,3.0246785311880315
if,power,0.5226130653266332,0.6349304917396295,3.0450864278888132
if,power,0.5276381909547738,0.6391979240947484,3.0654355394421016
if,power,0.5326633165829145,0.6434531809761401,3.0857265926473074
if,power,0.5376884422110553,0.647696411498985,3.1059602985552903
if,power,0.542713567839196,0.6519277615775394,3.126137352953407
if,power,0.5477386934673367,0.6561473740228105,3.146258436831272
if,power,0.5527638190954774,0.6603553886363848,3.166324216828176
if,power,0.5577889447236181,0.6645519423005908,3.186335345663025
if,power,0.5628140703517588,0.6687371690651768,3.2062924625476565
if,power,0.5678391959798995,0.6729112002306616,3.226196193584299
if,power,0.5728643216080402,0.6770741644285205,3.2460471521479324
if,power,0.577889447236181,0.6812261876983484,3.265845939254241
if,power,0.5829145728643216,0.6853673935621423,3.285593143913827
if,power,0.5879396984924623,0.6894979030958335,3.3052893434733064
if,power,0.592964824120603,0.693617834998194,3.3249351039438895
if,power,0.5979899497487438,0.6977273056572347,3.344530980317999
if,power,0.6030150753768845,0.7018264292142077,3.3640775168744588
if,power,0.6080402010050251,0.7059153176253172,3.3835752474727676
if,power,0.6130653266331658,0.7099940807212414,3.403024695836919
if,power,0.6180904522613065,0.7140628262645567,3.4224263758292337
if,power,0.6231155778894473,0.7181216600051592,3.44178079171463
if,power,0.628140703517588,0.7221706857337648,3.461088438415741
if,power,0.6331658291457286,0.7262100053335712,3.480349801759262
if,power,0.6381909547738693,0.7302397188301607,3.499565358713909
if,power,0.6432160804020101,0.7342599244397122,3.518735577620317
if,power,0.6482412060301508,0.7382707186155979,3.537860918413235
if,power,0.6532663316582915,0.7422721960934276,3.5569418328363196
if,power,0.6582914572864321,0.7462644499346044,3.5759787646498253
if,power,0.6633165829145728,0.7502475715684531,3.5949721498314973
if,power,0.6683417085427136,0.754221650832977,3.6139224167709134
if,power,0.6733668341708543,0.7581867760142988,3.6328299864575615
if,power,0.678391959798995,0.7621430338848371,3.6516952726628804
if,power,0.6834170854271356,0.7660905097402682,3.6705186821165117
if,power,0.6884422110552764,0.7700292874353206,3.6893006146769847
if,power,0.6934673366834171,0.7739594494184473,3.7080414634970493
if,power,0.6984924623115578,0.7778810767654183,3.726741615183862
if,power,0.7035175879396985,0.7817942492118756,3.7454014499542234
if,power,0.7085427135678392,0.7856990451848891,3.764021341785049
if,power,0.7135678391959799,0.7895955418335515,3.7826016585592646
if,power,0.7185929648241206,0.7934838150586465,3.801142762207272
if,power,0.7236180904522613,0.7973639395414276,3.8196450088441853
if,power,0.7286432160804021,0.8012359887715365,3.838108748902957
if,power,0.7336683417085427,0.805100035074096,3.856534327263569
if,power,0.7386934673366834,0.8089561496360047,3.874922083378417
if,power,0.7437185929648241,0.8128044025314639,3.8932723513940375
if,power,0.7487437185929648,0.816644862746763,3.9115854602692934
if,power,0.7537688442211056,0.8204775982043507,3.929861733890161
if,power,0.7587939698492463,0.8243026757862172,3.94810149118122
if,power,0.7638190954773869,0.8281201613566099,3.96630504621398
if,power,0.7688442211055276,0.831930119784109,3.984472708312143
if,power,0.7738693467336684,0.8357326149630813,4.002604782153906
if,power,0.7788944723618091,0.8395277098345367,4.020701567871416
if,power,0.7839195979899498,0.8433154664064066,4.038763361147465
if,power,0.7889447236180904,0.8470959457732634,4.056790453309522
if,power,0.7939698492462312,0.8508692081355007,4.074783131421194
if,power,0.7989949748743719,0.854635312817992,4.092741678371199
if,power,0.8040201005025126,0.8583943182882451,4.110666372959936
if,power,0.8090452261306533,0.8621462821740691,4.128557489983726
if,power,0.8140703517587939,0.8658912612807701,4.1464153003168125
if,power,0.8190954773869347,0.8696293116078909,4.164240070991184
